Gene	PFAM.domains
HEP_00511400	Pfam:PF08627.10(CRT-like),Pfam:PF00892.20(EamA),Pfam:PF16913.5(PUNUT),Pfam:PF03151.16(TPT)
HEP_00405550	Pfam:PF00036.32(EF-hand_1),Pfam:PF13202.6(EF-hand_5),Pfam:PF13405.6(EF-hand_6),Pfam:PF13499.6(EF-hand_7),Pfam:PF13833.6(EF-hand_8),Pfam:PF14658.6(EF-hand_9)
HEP_00472000	Pfam:PF13522.6(GATase_6),Pfam:PF13537.6(GATase_7),Pfam:PF01380.22(SIS)
HEP_00392100	Pfam:PF13304.6(AAA_21),Pfam:PF00005.27(ABC_tran),Pfam:PF02463.19(SMC_N)
HEP_00155400	Pfam:PF10417.9(1-cysPrx_C),Pfam:PF00578.21(AhpC-TSA),Pfam:PF08534.10(Redoxin)
HEP_00034300	Pfam:PF09532.10(FDF),Pfam:PF12701.7(LSM14),Pfam:PF14438.6(SM-ATX)
HEP_00093300	Pfam:PF03853.15(YjeF_N)
HEP_00260600	NA
HEP_00385400	Pfam:PF01207.17(Dus)
HEP_00215200	Pfam:PF02114.16(Phosducin)
HEP_00351500	Pfam:PF08373.10(RAP)
HEP_00252900	Pfam:PF01090.19(Ribosomal_S19e)
HEP_00177400	Pfam:PF00338.22(Ribosomal_S10)
HEP_00376500	Pfam:PF01926.23(MMR_HSR1)
HEP_00423800	Pfam:PF00380.19(Ribosomal_S9)
HEP_00135300	NA
HEP_00319000	Pfam:PF04438.16(zf-HIT)
HEP_00421300	NA
HEP_00458100	Pfam:PF01920.20(Prefoldin_2)
HEP_00092100	Pfam:PF02223.17(Thymidylate_kin)
HEP_00063800	NA
HEP_00101600	Pfam:PF00153.27(Mito_carr)
HEP_00281100	Pfam:PF10203.9(Pet191_N)
HEP_00417700	Pfam:PF13246.6(Cation_ATPase),Pfam:PF00689.21(Cation_ATPase_C),Pfam:PF00690.26(Cation_ATPase_N),Pfam:PF00122.20(E1-E2_ATPase),Pfam:PF00702.26(Hydrolase)
HEP_00429400	Pfam:PF00179.26(UQ_con)
HEP_00223200	Pfam:PF04406.14(TP6A_N)
HEP_00430200	Pfam:PF03834.14(Rad10)
HEP_00528500	NA
HEP_00103600	NA
HEP_00103200	Pfam:PF02985.22(HEAT),Pfam:PF13646.6(HEAT_2),Pfam:PF03130.16(HEAT_PBS)
HEP_00053600	Pfam:PF05347.15(Complex1_LYR)
HEP_00039900	Pfam:PF02737.18(3HCDH_N),Pfam:PF01134.22(GIDA),Pfam:PF03486.14(HI0933_like),Pfam:PF13434.6(K_oxygenase),Pfam:PF00070.27(Pyr_redox),Pfam:PF07992.14(Pyr_redox_2),Pfam:PF02852.22(Pyr_redox_dim)
HEP_00080500	Pfam:PF02518.26(HATPase_c),Pfam:PF13589.6(HATPase_c_3),Pfam:PF00183.18(HSP90)
HEP_00183100	Pfam:PF00152.20(tRNA-synt_2),Pfam:PF01409.20(tRNA-synt_2d),Pfam:PF01336.25(tRNA_anti-codon)
HEP_00488900	Pfam:PF01207.17(Dus)
HEP_00029500	Pfam:PF00226.31(DnaJ)
HEP_00212500	Pfam:PF00400.32(WD40)
HEP_00051900	Pfam:PF04628.13(Sedlin_N)
HEP_00205600	Pfam:PF00004.29(AAA),Pfam:PF12037.8(DUF3523)
HEP_00314700	Pfam:PF00227.26(Proteasome),Pfam:PF10584.9(Proteasome_A_N)
HEP_00527000	Pfam:PF05091.12(eIF-3_zeta)
HEP_00359500	NA
HEP_00340000	Pfam:PF01798.18(Nop),Pfam:PF08156.13(NOP5NT)
HEP_00279300	Pfam:PF01918.21(Alba)
HEP_00170300	Pfam:PF08216.11(CTNNBL)
HEP_00229800	Pfam:PF00338.22(Ribosomal_S10)
HEP_00316300	Pfam:PF12894.7(ANAPC4_WD40),Pfam:PF11768.8(Frtz),Pfam:PF08606.11(Prp19),Pfam:PF00400.32(WD40)
HEP_00191000	Pfam:PF00241.20(Cofilin_ADF)
HEP_00132400	Pfam:PF01775.17(Ribosomal_L18A)
HEP_00146700	NA
HEP_00331400	Pfam:PF10263.9(SprT-like)
HEP_00177800	Pfam:PF00637.20(Clathrin),Pfam:PF13838.6(Clathrin_H_link),Pfam:PF01394.20(Clathrin_propel)
HEP_00116900	Pfam:PF01753.18(zf-MYND)
HEP_00332200	Pfam:PF06432.11(GPI2)
HEP_00297200	Pfam:PF00352.21(TBP)
HEP_00386800	Pfam:PF00004.29(AAA),Pfam:PF13191.6(AAA_16),Pfam:PF13238.6(AAA_18),Pfam:PF07724.14(AAA_2),Pfam:PF13401.6(AAA_22),Pfam:PF13479.6(AAA_24),Pfam:PF13521.6(AAA_28),Pfam:PF07728.14(AAA_5),Pfam:PF17862.1(AAA_lid_3),Pfam:PF05496.12(RuvB_N),Pfam:PF02367.17(TsaE)
HEP_00003000	Pfam:PF04921.14(XAP5)
HEP_00418000	Pfam:PF16113.5(ECH_2)
HEP_00038700	Pfam:PF01602.20(Adaptin_N),Pfam:PF09066.10(B2-adapt-app_C),Pfam:PF12717.7(Cnd1),Pfam:PF02985.22(HEAT),Pfam:PF13646.6(HEAT_2),Pfam:PF10363.9(RTP1_C1)
HEP_00145000	NA
HEP_00162500	Pfam:PF13905.6(Thioredoxin_8)
HEP_00455700	Pfam:PF08675.11(RNA_bind),Pfam:PF00076.22(RRM_1),Pfam:PF13893.6(RRM_5),Pfam:PF16367.5(RRM_7),Pfam:PF00397.26(WW)
HEP_00117200	Pfam:PF07019.12(Rab5ip)
HEP_00132300	Pfam:PF17135.4(Ribosomal_L18)
HEP_00474900	Pfam:PF00076.22(RRM_1),Pfam:PF16367.5(RRM_7)
HEP_00122300	Pfam:PF03801.13(Ndc80_HEC)
HEP_00045400	Pfam:PF04573.12(SPC22)
HEP_00007800	Pfam:PF05063.14(MT-A70)
HEP_00149000	Pfam:PF00026.23(Asp),Pfam:PF14543.6(TAXi_N)
HEP_00318900	Pfam:PF08241.12(Methyltransf_11),Pfam:PF08242.12(Methyltransf_12),Pfam:PF13489.6(Methyltransf_23),Pfam:PF13649.6(Methyltransf_25),Pfam:PF13847.6(Methyltransf_31),Pfam:PF02390.17(Methyltransf_4),Pfam:PF00398.20(RrnaAD),Pfam:PF01209.18(Ubie_methyltran)
HEP_00177100	Pfam:PF02033.18(RBFA)
HEP_00216800	Pfam:PF00179.26(UQ_con)
HEP_00038300	Pfam:PF00557.24(Peptidase_M24)
HEP_00266500	NA
HEP_00436100	NA
HEP_00301400	Pfam:PF01281.19(Ribosomal_L9_N)
HEP_API02200	Pfam:PF00573.22(Ribosomal_L4)
HEP_00311300	Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00050900	Pfam:PF00561.20(Abhydrolase_1),Pfam:PF12146.8(Hydrolase_4)
HEP_00394600	NA
HEP_00515250	Pfam:PF00380.19(Ribosomal_S9)
HEP_00012600	Pfam:PF06244.12(Ccdc124)
HEP_00379600	Pfam:PF00590.20(TP_methylase)
HEP_00196900	Pfam:PF00572.18(Ribosomal_L13)
HEP_00089800	NA
HEP_00463900	Pfam:PF01602.20(Adaptin_N),Pfam:PF12717.7(Cnd1)
HEP_00353600	Pfam:PF01988.19(VIT1)
HEP_00377400	Pfam:PF12799.7(LRR_4),Pfam:PF13516.6(LRR_6),Pfam:PF13855.6(LRR_8),Pfam:PF14580.6(LRR_9)
HEP_00485400	NA
HEP_00115500	Pfam:PF01096.18(TFIIS_C)
HEP_00245900	Pfam:PF02136.20(NTF2)
HEP_00043300	Pfam:PF02184.16(HAT),Pfam:PF08424.10(NRDE-2),Pfam:PF05843.14(Suf),Pfam:PF13428.6(TPR_14),Pfam:PF14559.6(TPR_19),Pfam:PF13174.6(TPR_6)
HEP_00129900	Pfam:PF00928.21(Adap_comp_sub),Pfam:PF01217.20(Clat_adaptor_s)
HEP_00030900	Pfam:PF09243.10(Rsm22)
HEP_00241600	NA
HEP_00134300	Pfam:PF02197.17(RIIa)
HEP_00082700	Pfam:PF14880.6(COX14)
HEP_00163100	Pfam:PF04053.14(Coatomer_WDAD),Pfam:PF00400.32(WD40)
HEP_00417000	Pfam:PF17886.1(ArsA_HSP20),Pfam:PF00011.21(HSP20)
HEP_00479700	NA
HEP_00448500	Pfam:PF13304.6(AAA_21),Pfam:PF13479.6(AAA_24),Pfam:PF13555.6(AAA_29),Pfam:PF00005.27(ABC_tran),Pfam:PF12848.7(ABC_tran_Xtn),Pfam:PF03193.16(RsgA_GTPase),Pfam:PF02463.19(SMC_N)
HEP_00070600	Pfam:PF00266.19(Aminotran_5)
HEP_00182800	Pfam:PF03029.17(ATP_bind_1)
HEP_00052800	Pfam:PF00036.32(EF-hand_1),Pfam:PF13202.6(EF-hand_5),Pfam:PF13405.6(EF-hand_6),Pfam:PF13499.6(EF-hand_7),Pfam:PF13833.6(EF-hand_8)
HEP_00381900	Pfam:PF00132.24(Hexapep),Pfam:PF00483.23(NTP_transferase),Pfam:PF12804.7(NTP_transf_3)
HEP_00248200	Pfam:PF14447.6(Prok-RING_4),Pfam:PF00097.25(zf-C3HC4),Pfam:PF13923.6(zf-C3HC4_2),Pfam:PF13920.6(zf-C3HC4_3),Pfam:PF12678.7(zf-rbx1),Pfam:PF13639.6(zf-RING_2),Pfam:PF14634.6(zf-RING_5)
HEP_00427500	Pfam:PF03966.16(Trm112p)
HEP_00029600	Pfam:PF00679.24(EFG_C),Pfam:PF03764.18(EFG_IV),Pfam:PF00009.27(GTP_EFTU),Pfam:PF03144.25(GTP_EFTU_D2)
HEP_00409500	Pfam:PF17903.1(KH_8)
HEP_00256400	Pfam:PF01866.17(Diphthamide_syn)
HEP_00039400	NA
HEP_00094700	NA
HEP_00375200	Pfam:PF00253.21(Ribosomal_S14)
HEP_00020400	NA
HEP_00374900	Pfam:PF00928.21(Adap_comp_sub)
HEP_00483900	Pfam:PF00675.20(Peptidase_M16),Pfam:PF05193.21(Peptidase_M16_C)
HEP_00030500	NA
HEP_00429300	NA
HEP_00420300	Pfam:PF00736.19(EF1_GNE)
HEP_00198000	NA
HEP_00111200	Pfam:PF00916.20(Sulfate_transp)
HEP_00496600	Pfam:PF01412.18(ArfGap)
HEP_00083200	Pfam:PF05158.12(RNA_pol_Rpc34)
HEP_00322500	NA
HEP_00037000	Pfam:PF01612.20(DNA_pol_A_exo1)
HEP_00373600	Pfam:PF00782.20(DSPc)
HEP_00106100	NA
HEP_00521500	NA
HEP_00457700	Pfam:PF03129.20(HGTP_anticodon),Pfam:PF09180.11(ProRS-C_1),Pfam:PF00587.25(tRNA-synt_2b),Pfam:PF04073.15(tRNA_edit)
HEP_00280400	NA
HEP_00275800	NA
HEP_00234700	Pfam:PF00579.25(tRNA-synt_1b)
HEP_00112900	Pfam:PF02353.20(CMAS),Pfam:PF08241.12(Methyltransf_11),Pfam:PF08242.12(Methyltransf_12),Pfam:PF13489.6(Methyltransf_23),Pfam:PF13649.6(Methyltransf_25),Pfam:PF13847.6(Methyltransf_31),Pfam:PF05175.14(MTS),Pfam:PF05401.11(NodS),Pfam:PF00398.20(RrnaAD)
HEP_00115400	Pfam:PF07690.16(MFS_1),Pfam:PF12832.7(MFS_1_like),Pfam:PF13347.6(MFS_2),Pfam:PF00083.24(Sugar_tr)
HEP_00181100	Pfam:PF00574.23(CLP_protease)
HEP_00260700	Pfam:PF00300.22(His_Phos_1)
HEP_00147000	Pfam:PF00121.18(TIM)
HEP_00501400	Pfam:PF09229.11(Aha1_N)
HEP_00210200	Pfam:PF11971.8(CAMSAP_CH),Pfam:PF00307.31(CH),Pfam:PF06294.11(CH_2)
HEP_00174400	Pfam:PF06026.14(Rib_5-P_isom_A)
HEP_00217000	Pfam:PF00180.20(Iso_dh)
HEP_00250100	Pfam:PF16078.5(2-oxogl_dehyd_N),Pfam:PF00676.20(E1_dh),Pfam:PF16870.5(OxoGdeHyase_C),Pfam:PF02779.24(Transket_pyr)
HEP_00031700	Pfam:PF00152.20(tRNA-synt_2),Pfam:PF01336.25(tRNA_anti-codon)
HEP_00129100	Pfam:PF01873.17(eIF-5_eIF-2B),Pfam:PF02020.18(W2)
HEP_00156000	Pfam:PF08068.12(DKCLD),Pfam:PF01472.20(PUA),Pfam:PF16198.5(TruB_C_2),Pfam:PF01509.18(TruB_N)
HEP_00242000	Pfam:PF00708.18(Acylphosphatase)
HEP_00328800	Pfam:PF06201.13(PITH)
HEP_00524400	Pfam:PF00847.20(AP2)
HEP_00115000	Pfam:PF08241.12(Methyltransf_11),Pfam:PF13649.6(Methyltransf_25),Pfam:PF13847.6(Methyltransf_31),Pfam:PF08003.11(Methyltransf_9),Pfam:PF06325.13(PrmA)
HEP_00082400	NA
HEP_00156300	NA
HEP_00236700	Pfam:PF05916.11(Sld5)
HEP_00198900	Pfam:PF03987.15(Autophagy_act_C),Pfam:PF10381.9(Autophagy_C),Pfam:PF03986.13(Autophagy_N)
HEP_00086400	Pfam:PF00679.24(EFG_C),Pfam:PF00009.27(GTP_EFTU),Pfam:PF03144.25(GTP_EFTU_D2),Pfam:PF01926.23(MMR_HSR1)
HEP_00049400	Pfam:PF00342.19(PGI)
HEP_00356500	Pfam:PF00023.30(Ank),Pfam:PF12796.7(Ank_2),Pfam:PF13606.6(Ank_3),Pfam:PF13637.6(Ank_4),Pfam:PF13857.6(Ank_5)
HEP_00179200	Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00435400	Pfam:PF14938.6(SNAP)
HEP_00007400	Pfam:PF08190.12(PIH1)
HEP_00329200	Pfam:PF02330.16(MAM33)
HEP_00464800	Pfam:PF13923.6(zf-C3HC4_2),Pfam:PF12678.7(zf-rbx1),Pfam:PF17123.5(zf-RING_11),Pfam:PF13639.6(zf-RING_2),Pfam:PF13445.6(zf-RING_UBOX)
HEP_00314050	Pfam:PF04442.14(CtaG_Cox11)
HEP_00314050	Pfam:PF04442.14(CtaG_Cox11)
HEP_00332000	Pfam:PF00717.23(Peptidase_S24)
HEP_00004300	Pfam:PF00009.27(GTP_EFTU),Pfam:PF03144.25(GTP_EFTU_D2),Pfam:PF14578.6(GTP_EFTU_D4),Pfam:PF11987.8(IF-2),Pfam:PF01926.23(MMR_HSR1),Pfam:PF08477.13(Roc)
HEP_00192100	Pfam:PF03604.13(DNA_RNApol_7kD)
HEP_00053500	Pfam:PF00312.22(Ribosomal_S15)
HEP_00338400	Pfam:PF16906.5(Ribosomal_L26)
HEP_00338700	NA
HEP_00056700	Pfam:PF03092.16(BT1)
HEP_00113200	Pfam:PF00393.19(6PGD),Pfam:PF03446.15(NAD_binding_2)
HEP_00076400	Pfam:PF00270.29(DEAD),Pfam:PF00271.31(Helicase_C)
HEP_00239600	Pfam:PF03602.15(Cons_hypoth95),Pfam:PF09445.10(Methyltransf_15),Pfam:PF10672.9(Methyltrans_SAM),Pfam:PF02475.16(Met_10),Pfam:PF05175.14(MTS),Pfam:PF17785.1(PUA_3)
HEP_00450200	Pfam:PF00270.29(DEAD),Pfam:PF00271.31(Helicase_C)
HEP_00405600	Pfam:PF04408.23(HA2),Pfam:PF00271.31(Helicase_C),Pfam:PF07717.16(OB_NTP_bind)
HEP_00511900	Pfam:PF00076.22(RRM_1)
HEP_00416800	NA
HEP_00117500	Pfam:PF13175.6(AAA_15),Pfam:PF13304.6(AAA_21),Pfam:PF13476.6(AAA_23),Pfam:PF06470.13(SMC_hinge),Pfam:PF02463.19(SMC_N)
HEP_00275900	NA
HEP_00006500	Pfam:PF00153.27(Mito_carr)
HEP_00206300	Pfam:PF01255.19(Prenyltransf)
HEP_00512450	Pfam:PF12799.7(LRR_4),Pfam:PF13855.6(LRR_8),Pfam:PF14580.6(LRR_9)
HEP_00141800	Pfam:PF16282.5(SANT_DAMP1_like)
HEP_00058700	Pfam:PF08264.13(Anticodon_1),Pfam:PF00133.22(tRNA-synt_1),Pfam:PF09334.11(tRNA-synt_1g),Pfam:PF13603.6(tRNA-synt_1_2)
HEP_00427300	Pfam:PF01423.22(LSM)
HEP_00204000	Pfam:PF06293.14(Kdo),Pfam:PF14531.6(Kinase-like),Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00341300	Pfam:PF05207.13(zf-CSL)
HEP_00173000	Pfam:PF00004.29(AAA),Pfam:PF13086.6(AAA_11),Pfam:PF13173.6(AAA_14),Pfam:PF13401.6(AAA_22),Pfam:PF13604.6(AAA_30),Pfam:PF13177.6(DNA_pol3_delta2),Pfam:PF03215.15(Rad17),Pfam:PF08542.11(Rep_fac_C),Pfam:PF04851.15(ResIII)
HEP_00486200	Pfam:PF00962.22(A_deaminase)
HEP_00276500	Pfam:PF04158.14(Sof1),Pfam:PF00400.32(WD40)
HEP_00097300	NA
HEP_00388000	Pfam:PF00365.20(PFK)
HEP_00136700	Pfam:PF01266.24(DAO),Pfam:PF00890.24(FAD_binding_2),Pfam:PF12831.7(FAD_oxidored),Pfam:PF01134.22(GIDA),Pfam:PF03486.14(HI0933_like),Pfam:PF13434.6(K_oxygenase),Pfam:PF13450.6(NAD_binding_8),Pfam:PF00070.27(Pyr_redox),Pfam:PF07992.14(Pyr_redox_2),Pfam:PF13738.6(Pyr_redox_3),Pfam:PF02852.22(Pyr_redox_dim),Pfam:PF01946.17(Thi4)
HEP_00307000	Pfam:PF04110.13(APG12)
HEP_00013100	Pfam:PF00733.21(Asn_synthase),Pfam:PF12481.8(DUF3700),Pfam:PF13522.6(GATase_6),Pfam:PF13537.6(GATase_7)
HEP_00049900	Pfam:PF01909.23(NTP_transf_2),Pfam:PF04928.17(PAP_central),Pfam:PF04926.15(PAP_RNA-bind)
HEP_00419400	Pfam:PF00350.23(Dynamin_N)
HEP_00404000	Pfam:PF05681.14(Fumerase),Pfam:PF05683.12(Fumerase_C)
HEP_00360800	Pfam:PF00400.32(WD40)
HEP_00277700	NA
HEP_00236500	Pfam:PF04679.15(DNA_ligase_A_C),Pfam:PF01068.21(DNA_ligase_A_M),Pfam:PF04675.14(DNA_ligase_A_N)
HEP_00046200	Pfam:PF02594.16(DUF167)
HEP_00133700	NA
HEP_00061500	NA
HEP_00208900	Pfam:PF17832.1(Pre-PUA),Pfam:PF01472.20(PUA)
HEP_00144900	Pfam:PF02840.15(Prp18),Pfam:PF08799.11(PRP4)
HEP_00127200	Pfam:PF01196.19(Ribosomal_L17)
HEP_00482750	Pfam:PF00076.22(RRM_1)
HEP_00379000	NA
HEP_00203100	Pfam:PF02866.18(Ldh_1_C),Pfam:PF00056.23(Ldh_1_N)
HEP_00351000	Pfam:PF01956.16(EMC3_TMCO1)
HEP_00057500	Pfam:PF00149.28(Metallophos),Pfam:PF08321.12(PPP5),Pfam:PF00515.28(TPR_1),Pfam:PF07719.17(TPR_2),Pfam:PF13181.6(TPR_8)
HEP_00272200	Pfam:PF00928.21(Adap_comp_sub)
HEP_00357900	Pfam:PF00136.21(DNA_pol_B),Pfam:PF03104.19(DNA_pol_B_exo1),Pfam:PF14260.6(zf-C4pol)
HEP_00297500	Pfam:PF01920.20(Prefoldin_2)
HEP_00367600	NA
HEP_00117800	Pfam:PF16543.5(DFRP_C)
HEP_00298600	Pfam:PF00160.21(Pro_isomerase)
HEP_00257700	NA
HEP_00480900	Pfam:PF00006.25(ATP-synt_ab),Pfam:PF00306.27(ATP-synt_ab_C),Pfam:PF02874.23(ATP-synt_ab_N)
HEP_00390100	Pfam:PF12894.7(ANAPC4_WD40),Pfam:PF00400.32(WD40)
HEP_00202900	Pfam:PF00156.27(Pribosyltran),Pfam:PF13793.6(Pribosyltran_N),Pfam:PF14572.6(Pribosyl_synth)
HEP_00175700	Pfam:PF11698.8(V-ATPase_H_C),Pfam:PF03224.14(V-ATPase_H_N)
HEP_00178000	Pfam:PF01399.27(PCI),Pfam:PF10602.9(RPN7)
HEP_00351100	Pfam:PF00076.22(RRM_1)
HEP_00038500	Pfam:PF00270.29(DEAD),Pfam:PF00271.31(Helicase_C),Pfam:PF04851.15(ResIII)
HEP_00488500	Pfam:PF03656.13(Pam16)
HEP_00435600	Pfam:PF10516.9(SHNi-TPR)
HEP_00442800	Pfam:PF01875.17(Memo)
HEP_00324800	NA
HEP_00060900	Pfam:PF06418.14(CTP_synth_N),Pfam:PF00117.28(GATase),Pfam:PF07722.13(Peptidase_C26)
HEP_00335200	Pfam:PF14580.6(LRR_9)
HEP_00358900	NA
HEP_00315800	Pfam:PF00300.22(His_Phos_1)
HEP_00221800	Pfam:PF00226.31(DnaJ),Pfam:PF14308.6(DnaJ-X)
HEP_00087900	Pfam:PF01265.17(Cyto_heme_lyase)
HEP_00460800	Pfam:PF03223.15(V-ATPase_C)
HEP_00024400	NA
HEP_00012000	Pfam:PF09340.10(NuA4)
HEP_00027800	Pfam:PF05046.14(Img2)
HEP_00149900	Pfam:PF00481.21(PP2C)
HEP_00278900	NA
HEP_00155300	Pfam:PF01896.19(DNA_primase_S)
HEP_00219200	Pfam:PF01196.19(Ribosomal_L17)
HEP_00299500	Pfam:PF00709.21(Adenylsucc_synt)
HEP_00023300	Pfam:PF03911.16(Sec61_beta)
HEP_00180700	Pfam:PF00091.25(Tubulin),Pfam:PF03953.17(Tubulin_C)
HEP_00192000	Pfam:PF00063.21(Myosin_head)
HEP_00237500	Pfam:PF00004.29(AAA),Pfam:PF17862.1(AAA_lid_3),Pfam:PF04212.18(MIT),Pfam:PF09336.10(Vps4_C)
HEP_00456300	Pfam:PF00111.27(Fer2)
HEP_00261900	Pfam:PF00514.23(Arm),Pfam:PF12348.8(CLASP_N),Pfam:PF12717.7(Cnd1),Pfam:PF02985.22(HEAT),Pfam:PF13646.6(HEAT_2),Pfam:PF13513.6(HEAT_EZ),Pfam:PF03810.19(IBN_N)
HEP_00053200	Pfam:PF00025.21(Arf),Pfam:PF00009.27(GTP_EFTU),Pfam:PF04670.12(Gtr1_RagA),Pfam:PF00071.22(Ras),Pfam:PF08477.13(Roc),Pfam:PF03193.16(RsgA_GTPase)
HEP_00141700	NA
HEP_00280100	Pfam:PF02996.17(Prefoldin)
HEP_00420000	Pfam:PF02953.15(zf-Tim10_DDP)
HEP_00468300	Pfam:PF00298.19(Ribosomal_L11),Pfam:PF03946.14(Ribosomal_L11_N)
HEP_00271900	NA
HEP_00361700	NA
HEP_00275400	NA
HEP_00350800	Pfam:PF02493.20(MORN)
HEP_00317700	Pfam:PF01217.20(Clat_adaptor_s)
HEP_00113400	Pfam:PF01592.16(NifU_N)
HEP_00378100	Pfam:PF01399.27(PCI)
HEP_00015600	NA
HEP_00172200	Pfam:PF02953.15(zf-Tim10_DDP)
HEP_00209600	Pfam:PF02629.19(CoA_binding),Pfam:PF00549.19(Ligase_CoA),Pfam:PF13607.6(Succ_CoA_lig)
HEP_00358200	Pfam:PF00153.27(Mito_carr)
HEP_00192700	Pfam:PF01632.19(Ribosomal_L35p)
HEP_00468000	Pfam:PF01680.17(SOR_SNZ),Pfam:PF05690.14(ThiG)
HEP_00200700	Pfam:PF13177.6(DNA_pol3_delta2)
HEP_00379500	Pfam:PF13207.6(AAA_17),Pfam:PF13238.6(AAA_18),Pfam:PF13671.6(AAA_33),Pfam:PF00406.22(ADK),Pfam:PF05191.14(ADK_lid)
HEP_00435200	Pfam:PF04511.15(DER1)
HEP_00294800	Pfam:PF01249.18(Ribosomal_S21e)
HEP_00318300	Pfam:PF13292.6(DXP_synthase_N),Pfam:PF02780.20(Transketolase_C),Pfam:PF00456.21(Transketolase_N),Pfam:PF02779.24(Transket_pyr)
HEP_00407600	Pfam:PF00382.19(TFIIB),Pfam:PF08271.12(TF_Zn_Ribbon)
HEP_00172800	NA
HEP_00512200	Pfam:PF00828.19(Ribosomal_L27A)
HEP_00369700	Pfam:PF01564.17(Spermine_synth),Pfam:PF17284.2(Spermine_synt_N)
HEP_00013500	NA
HEP_00448400	Pfam:PF00334.19(NDK)
HEP_00023400	NA
HEP_00345800	Pfam:PF18253.1(HipN),Pfam:PF17830.1(STI1),Pfam:PF00515.28(TPR_1),Pfam:PF07719.17(TPR_2)
HEP_API03200	Pfam:PF00333.20(Ribosomal_S5)
HEP_00424200	Pfam:PF01031.20(Dynamin_M),Pfam:PF00350.23(Dynamin_N),Pfam:PF02212.18(GED)
HEP_00040700	Pfam:PF01883.19(FeS_assembly_P)
HEP_00110500	Pfam:PF00227.26(Proteasome)
HEP_00400900	Pfam:PF05365.12(UCR_UQCRX_QCR9)
HEP_00280600	Pfam:PF00254.28(FKBP_C),Pfam:PF00515.28(TPR_1),Pfam:PF13414.6(TPR_11),Pfam:PF07719.17(TPR_2),Pfam:PF13181.6(TPR_8)
HEP_00396800	Pfam:PF02544.16(Steroid_dh)
HEP_00382900	Pfam:PF11976.8(Rad60-SLD),Pfam:PF00240.23(ubiquitin)
HEP_00019500	NA
HEP_00115900	Pfam:PF01599.19(Ribosomal_S27),Pfam:PF00240.23(ubiquitin)
HEP_00218100	Pfam:PF04135.12(Nop10p)
HEP_00324500	NA
HEP_00320300	Pfam:PF02953.15(zf-Tim10_DDP)
HEP_00401700	NA
HEP_00364400	Pfam:PF01920.20(Prefoldin_2)
HEP_00343000	NA
HEP_00520200	Pfam:PF00498.26(FHA),Pfam:PF14447.6(Prok-RING_4)
HEP_00177200	Pfam:PF00583.25(Acetyltransf_1)
HEP_00302000	Pfam:PF00571.28(CBS),Pfam:PF01070.18(FMN_dh),Pfam:PF00977.21(His_biosynth),Pfam:PF00478.25(IMPDH),Pfam:PF04131.14(NanE),Pfam:PF03060.15(NMO)
HEP_00307300	Pfam:PF00578.21(AhpC-TSA),Pfam:PF01216.17(Calsequestrin),Pfam:PF04756.13(OST3_OST6),Pfam:PF08534.10(Redoxin),Pfam:PF00085.20(Thioredoxin),Pfam:PF13098.6(Thioredoxin_2),Pfam:PF13848.6(Thioredoxin_6),Pfam:PF13899.6(Thioredoxin_7),Pfam:PF13905.6(Thioredoxin_8),Pfam:PF13728.6(TraF)
HEP_00079700	Pfam:PF02780.20(Transketolase_C),Pfam:PF02779.24(Transket_pyr)
HEP_00230600	NA
HEP_00020300	Pfam:PF00025.21(Arf),Pfam:PF00503.20(G-alpha),Pfam:PF04670.12(Gtr1_RagA),Pfam:PF01926.23(MMR_HSR1),Pfam:PF00071.22(Ras),Pfam:PF08477.13(Roc),Pfam:PF09439.10(SRPRB)
HEP_00287500	Pfam:PF00330.20(Aconitase),Pfam:PF00694.19(Aconitase_C)
HEP_00411700	Pfam:PF04969.16(CS)
HEP_00281300	NA
HEP_00051500	Pfam:PF09138.11(Urm1)
HEP_00113300	NA
HEP_00395100	Pfam:PF00149.28(Metallophos)
HEP_00160700	Pfam:PF00004.29(AAA),Pfam:PF13401.6(AAA_22),Pfam:PF13604.6(AAA_30),Pfam:PF13177.6(DNA_pol3_delta2),Pfam:PF03215.15(Rad17),Pfam:PF08542.11(Rep_fac_C),Pfam:PF05496.12(RuvB_N)
HEP_00009400	NA
HEP_00197900	Pfam:PF01139.17(RtcB)
HEP_00311100	NA
HEP_00310200	Pfam:PF00227.26(Proteasome)
HEP_00202400	NA
HEP_00481600	Pfam:PF03029.17(ATP_bind_1)
HEP_00454300	NA
HEP_00191700	Pfam:PF01916.17(DS)
HEP_00431000	Pfam:PF11677.8(DUF3273)
HEP_00207100	Pfam:PF06842.12(DUF1242)
HEP_00386200	Pfam:PF00179.26(UQ_con)
HEP_00244500	Pfam:PF00928.21(Adap_comp_sub)
HEP_00333300	NA
HEP_00266300	Pfam:PF06246.12(Isy1)
HEP_00252000	Pfam:PF02773.16(S-AdoMet_synt_C),Pfam:PF02772.16(S-AdoMet_synt_M),Pfam:PF00438.20(S-AdoMet_synt_N)
HEP_00380700	Pfam:PF01367.20(5_3_exonuc),Pfam:PF00867.18(XPG_I),Pfam:PF00752.17(XPG_N)
